epoch,train loss,val loss,swa
0.0,0.8905243582939659,0.8940603635873065,n
19.0,0.13868103063826526,0.13900807452307432,y
39.0,0.09346106467873172,0.0971636478605058,y
59.0,0.07546688039889779,0.08247130793747282,y
79.0,0.0637733960038479,0.07404175748442074,y
99.0,0.05636750939508316,0.06910937504452833,y
119.0,0.05030625232762205,0.06577207392835277,y
139.0,0.04565471429016559,0.06350658498500915,y
159.0,0.04159731105807989,0.06200703420803468,y
179.0,0.037885407977978916,0.060576152403724826,y
199.0,0.03485074015515251,0.06001731364188247,y
219.0,0.03238114077918845,0.05914084708008771,y
239.0,0.029836777299177723,0.0585089716553792,y
259.0,0.027650394877687636,0.058105930128929506,y
279.0,0.025577706061673654,0.05736301049151133,y
299.0,0.023836897232785252,0.05725955395876159,y
