epoch,train loss,val loss,swa
0.0,1.1823766023398294,1.203032940064093,n
19.0,0.4388922673223853,0.48562704118074135,y
39.0,0.34143910866792426,0.39378002869360795,y
59.0,0.2776274705831338,0.34624636285591076,y
79.0,0.2310488492124163,0.3198762962991849,y
99.0,0.1967219270105032,0.3022094383793537,y
119.0,0.1703014740917767,0.2936881913879897,y
139.0,0.149811395781817,0.2850189876900711,y
159.0,0.13349335245142743,0.28246830455438493,y
179.0,0.12144189355554225,0.2788342260905683,y
199.0,0.11107259378888329,0.2770203789694547,y
219.0,0.10224529199050213,0.2727897295030406,y
239.0,0.09589578868423351,0.2716641553380144,y
259.0,0.08888004556116516,0.26778012427777953,y
279.0,0.08516844816161,0.2678347866699328,y
299.0,0.08084011514896952,0.2666698353855057,y
