epoch,train loss,val loss,swa
0.0,0.1077510814643881,0.10834763574779718,n
19.0,0.07964541674596617,0.08388502374709307,y
39.0,0.06277542559733339,0.0735434644459623,y
59.0,0.050835541339961036,0.06936179046836663,y
79.0,0.04266189283377572,0.06731299791824857,y
99.0,0.03682993677418501,0.06612615034383611,y
119.0,0.03253048623212515,0.06490912542516558,y
139.0,0.029083595863032496,0.06435137385987381,y
159.0,0.026079164213164738,0.06363090520564484,y
179.0,0.023766574856317873,0.0634554006272927,y
199.0,0.021913515032616643,0.0631820086396792,y
219.0,0.02015975820053232,0.06298903769198756,y
239.0,0.018713931812709115,0.06259328592859921,y
259.0,0.01747089566922179,0.062148908853470755,y
279.0,0.016405681624292064,0.0622423342368085,y
299.0,0.015445874928809934,0.06191649476145599,y
