epoch,train loss,val loss,swa
0.0,0.4744518604531816,0.4761716590634663,n
19.0,0.12008976933748997,0.12786864753891455,y
39.0,0.09175577656279765,0.11125032324090453,y
59.0,0.07211021223036407,0.10752570664208395,y
79.0,0.05774230575218428,0.10551432882056633,y
99.0,0.047353235225289524,0.10384249568352288,y
119.0,0.038656709784922465,0.10441658468750606,y
139.0,0.032998646408065074,0.1035798816758632,y
159.0,0.028208148508052932,0.10309750026654187,y
179.0,0.025079434014009118,0.10366682480805132,y
199.0,0.022898325633275866,0.10466465086834542,y
219.0,0.020778009870855506,0.10243160202226446,y
239.0,0.01934821921094671,0.10541813930538671,y
259.0,0.017752393017368147,0.10493206497889668,y
