epoch,train loss,val loss,swa
0.0,1.1609796720925056,1.162371507151717,n
19.0,0.44100244763825297,0.4670257063887961,y
39.0,0.36052169975068277,0.3952421810745286,y
59.0,0.296945040036022,0.348863428778822,y
79.0,0.24812764061567325,0.3176257629920682,y
99.0,0.21040409060977297,0.29704885313789375,y
119.0,0.18253296917133072,0.2859612377569828,y
139.0,0.16229374171263514,0.2804715865043904,y
159.0,0.14375414079094623,0.274400352833557,y
179.0,0.13094061732736642,0.27087569343624013,y
199.0,0.11994649126712482,0.26681945563703313,y
219.0,0.10947061094015809,0.2655850400072112,y
239.0,0.10314256848654717,0.26288316126230027,y
259.0,0.09694735665833197,0.2628659392793931,y
279.0,0.0902133418570898,0.2602965248432245,y
299.0,0.08615570848442569,0.2572087846409754,y
