epoch,train loss,val loss,swa
0.0,0.9010111743126713,0.917030566444203,n
19.0,0.1520413716836798,0.1598652207308126,y
39.0,0.11047128509017912,0.12031287523347248,y
59.0,0.09167301079519488,0.10636262785269833,y
79.0,0.079401402657797,0.09887878151895853,y
99.0,0.07015729434130305,0.09387360932647788,y
119.0,0.06270012368444162,0.09098981286228956,y
139.0,0.05650267379007171,0.08948817568089878,y
159.0,0.05118085733270526,0.08845552659933369,y
179.0,0.04657284886972679,0.0878901533948222,y
199.0,0.04299216372381997,0.0869641673446807,y
219.0,0.039472809354843964,0.08639035785171323,y
239.0,0.036899071054361667,0.08607346440657873,y
259.0,0.03459755486258182,0.08638744049369902,y
279.0,0.03244594802684657,0.0857796566947668,y
299.0,0.030786589457334118,0.08600183191464347,y
