epoch,train loss,val loss,swa
0.0,1.2341612332554366,1.2131775441400783,n
19.0,0.3463402171111451,0.38894068713453583,y
39.0,0.2472136324118161,0.33951199107891655,y
59.0,0.18693588367742528,0.3276949610320126,y
79.0,0.14642114423574798,0.3218473727268782,y
99.0,0.11910251363645687,0.3154269557534939,y
119.0,0.10025716231100815,0.3176393986035886,y
139.0,0.08484976925028515,0.3134158483955932,y
159.0,0.07274436644030959,0.31009090977831566,y
179.0,0.0637020422760292,0.3116530630313767,y
199.0,0.05877780742528578,0.312501589403886,y
219.0,0.05113665726503633,0.311048715239182,y
239.0,0.047504925270866055,0.31000183452863267,y
259.0,0.04440173978428409,0.3091932184149356,y
279.0,0.04023064058242921,0.30972330678637827,y
299.0,0.03791567391596045,0.31005488731775177,y
