epoch,train loss,val loss,swa
0.0,0.2781497669801285,0.27460066658913057,n
19.0,0.09465643910861604,0.11109800256056593,y
39.0,0.06629313347175587,0.09952741675294204,y
59.0,0.049179099465340236,0.09504792931451962,y
79.0,0.038796738333596974,0.09428271062112269,y
99.0,0.03215158679681216,0.09437522626336599,y
119.0,0.027011033444700832,0.0947101918259108,y
139.0,0.023553447235243753,0.09498510436515588,y
159.0,0.020968172445883334,0.09392174523689843,y
179.0,0.019144962127796396,0.09337493560217709,y
199.0,0.017489190788848766,0.09336063276136541,y
219.0,0.016544704920622853,0.09388628867320242,y
239.0,0.015734364350159007,0.093619156503953,y
259.0,0.014946062121298924,0.09321063322827995,y
279.0,0.01462618710203177,0.0926924103257284,y
299.0,0.013936105452144472,0.09304490620001203,y
