epoch,train loss,val loss,swa
0.0,0.456447208940121,0.4556478353880459,n
19.0,0.11778819737992169,0.13967153822798564,y
39.0,0.09225416776807371,0.12372435162471833,y
59.0,0.0728170203758407,0.11519080667692999,y
79.0,0.057422854097327614,0.11139075072115344,y
99.0,0.04681320242704518,0.11003149020005808,y
119.0,0.038749152604450145,0.10895233069878128,y
139.0,0.033244166128242436,0.10732830461347476,y
159.0,0.029549979969968974,0.10690329946351773,y
179.0,0.02546448345632641,0.10636754072567617,y
199.0,0.022434224293041476,0.10535308169059907,y
219.0,0.020637199893829776,0.10686312423786148,y
239.0,0.019803220925382555,0.1070009353411892,y
259.0,0.01857932920162204,0.10638547967590223,y
279.0,0.017250235883955946,0.10945230405989358,y
