epoch,train loss,val loss,swa
0.0,0.4655271593533248,0.4612234375512683,n
19.0,0.11757219665183881,0.13432986623820037,y
39.0,0.09084565646372429,0.12083453157850732,y
59.0,0.07078598339930764,0.11515276075093947,y
79.0,0.05868946752448099,0.11125687263421763,y
99.0,0.04679330635309346,0.10961165245897152,y
119.0,0.039783299880512296,0.10726569568608461,y
139.0,0.03351696771711692,0.10757784478563069,y
159.0,0.03025659590808508,0.10687588619574775,y
179.0,0.026236102099182902,0.10900843649753328,y
199.0,0.024444852698424915,0.10701685282828978,y
219.0,0.02161285706722023,0.10644377499547134,y
239.0,0.019809306506662665,0.10626910820054743,y
259.0,0.018900869717245514,0.10783332322382484,y
279.0,0.018289408489040412,0.10487696029730093,y
299.0,0.01750734999671533,0.1051174144170066,y
