epoch,train loss,val loss,swa
0.0,1.1713685014698636,1.1964898253769303,n
19.0,0.44742619958870666,0.48708597648048096,y
39.0,0.3451932198932558,0.39481574036869876,y
59.0,0.28470187176108913,0.35132239941555093,y
79.0,0.23394714242863437,0.32144044408380995,y
99.0,0.20145065656482558,0.30237474679028375,y
119.0,0.17517051414981563,0.2916234482608776,y
139.0,0.15422540917351135,0.2845047857208937,y
159.0,0.1366421060947827,0.2770181505313093,y
179.0,0.12513652111263673,0.2708965760645156,y
199.0,0.11308014084516099,0.2668133649638541,y
219.0,0.10645707484817371,0.2654356265824513,y
239.0,0.10066466559806729,0.2644595175686023,y
259.0,0.09313320019462434,0.26220817790216283,y
279.0,0.0879332934591294,0.2603206884640198,y
299.0,0.08489751106578382,0.2601206904513852,y
