epoch,train loss,val loss,swa
0.0,1.1613782614611432,1.1625096717791317,n
19.0,0.448345466511655,0.4850398811846431,y
39.0,0.34985697224461626,0.3934939650725412,y
59.0,0.28297225113714763,0.34658780100746633,y
79.0,0.2379061801715324,0.31708100478703644,y
99.0,0.20169684848756136,0.29971122468374806,y
119.0,0.1711443683604685,0.2862915822470821,y
139.0,0.15212509929442086,0.2784099970007775,y
159.0,0.13400058692154962,0.2710226508798763,y
179.0,0.12151251035087952,0.2669528148709555,y
199.0,0.10997403072480091,0.2648501103188364,y
219.0,0.10326648307477018,0.26133591207470086,y
239.0,0.09553064953853561,0.2627475005948803,y
259.0,0.09106157072510594,0.25993511693544613,y
279.0,0.08547914097991179,0.2585569771301153,y
299.0,0.08132236274426592,0.2574960582061637,y
