epoch,train loss,val loss,swa
0.0,0.9196574256468623,0.9311380072869633,n
19.0,0.14500183200711786,0.1495053905813694,y
39.0,0.10559088297802216,0.11329996951200208,y
59.0,0.0886523789836165,0.10133671755052345,y
79.0,0.07659896268765279,0.09463048927410526,y
99.0,0.06822333979078239,0.09076795603267505,y
119.0,0.061527861117515244,0.08827546014768485,y
139.0,0.055481791276509075,0.08679062750682068,y
159.0,0.050261753498505195,0.08541258818757759,y
179.0,0.045816388892910724,0.08469115759877498,y
199.0,0.04220869936349883,0.08376849812736244,y
219.0,0.03907424736786657,0.08357535017858027,y
239.0,0.03618332046767002,0.08289288011640539,y
259.0,0.03367433085440967,0.08257452835616308,y
279.0,0.0314857748311204,0.08243198418275839,y
299.0,0.02982614751587714,0.08269686222195997,y
