formula,target
N3Rh1Te1,2.16
As1F1O2Re1,1.25
O2Re1S1W1,1.1800000000000002
Bi1F1Hf1O2,1.4100000000000001
F1Li1N1O1Y1,1.52
Be1F1O2W1,1.46
As1N1O2Sc1,1.43
O2Rb1S1Sc1,2.21
Co1Hf1N1O2,1.4
Fe1Li1N2O1,2.74
O3Pb1Ru1,0.78
Au1Ga1O2S1,1.28
N1O2Os1W1,1.71
Hg1N3Y1,2.05
Mg1O3Ru1,1.3599999999999999
Ga1N2O1V1,1.08
Cd1Cr1F1O2,1.28
Au1F1K1N1O1,2.41
Co1K1O3,0.82
O2S1Y1Zr1,0.8999999999999999
O2S1Sb1Sc1,1.0
Fe1O3Ta1,0.75
N3Sc1W1,0.95
F1Li1N1Na1O1,2.3
Mo1O3V1,0.66
N1O2V1Zr1,0.76
Au1F1N1O1Si1,1.9500000000000002
F1Ga1Mo1N1O1,0.8799999999999999
Bi2N2O1,1.18
N1O2Pd1Sb1,1.29
F1Li1O2Sb1,0.9199999999999999
Co1F1O2Zr1,1.04
N3Re1Sr1,2.3899999999999997
Cs1F1N1O1Ti1,2.06
N1O2Pb1Y1,1.18
As1O2Pd1S1,1.09
Ge1N3Nb1,1.02
N1O2Pd1Rb1,2.3200000000000003
Be1Ga1O2S1,1.3399999999999999
Au1Bi1O2S1,1.36
Cr1N1O2Pd1,1.1099999999999999
F1O2Rb1Sn1,1.17
Mo1N1O2W1,0.6799999999999999
Co1N2O1Pd1,1.5699999999999998
N1O2Rb1W1,0.91
Cs1F1Ir1O2,1.24
Ca1N1O2Sr1,1.9
As1F1N1O1Zr1,0.86
Be1N3Sc1,1.6
F1K1N1O1Ta1,3.34
F1Ni1O2Ta1,0.73
Fe1N3Sr1,3.74
In1Mo1N3,1.23
F1K1O2Ru1,3.2
F1Ga1O2Pt1,1.38
Mn1N1O2W1,0.86
La1O2Pt1S1,0.88
F1N1Nb1O1V1,1.15
N1Na1O2Tl1,1.82
B1Li1N2O1,2.2800000000000002
Be1N3Sb1,2.1399999999999997
Ge1N2O1Sn1,1.11
Ba1Co1F1N1O1,1.8299999999999998
O3Te1V1,0.94
F1La1O2Ru1,1.44
Cd1Ga1O3,1.22
Be1Fe1N3,1.52
N2Na1O1Si1,2.32
Mo1N2Ni1O1,0.8799999999999999
