formula,target
Hf1O3Te1,1.15
As1F1O2Re1,1.48
Bi1F1Hf1O2,0.62
As1N1O2Sc1,1.43
Cr1N2O1Te1,1.2000000000000002
O2Rb1S1Sc1,2.21
Co1Hf1N1O2,1.3199999999999998
Au1Ga1O2S1,1.28
Cs1F1Hg1N1O1,1.76
N1O2Os1W1,1.71
Hg1O3Te1,1.33
Mg1O3Ru1,1.3599999999999999
Ga1N2O1V1,1.08
Cd1Cr1F1O2,0.74
Be1F1N1Na1O1,2.4699999999999998
Co1K1O3,1.26
N1O2Pt1Sn1,1.2
Fe1O3Ta1,0.32
N3Sc1W1,0.95
F1Li1N1Na1O1,2.13
Bi1In1O2S1,0.85
Au1F1N1O1Si1,1.3
F1Ga1Mo1N1O1,0.8799999999999999
Bi2N2O1,1.18
F1N1O1Sn1Tl1,1.04
F1Li1O2Sb1,0.9199999999999999
Mo1O3W1,1.4
F1N1O1Sr1Ta1,2.96
F1Mn1O2V1,0.47
N3Re1Sr1,2.3899999999999997
Cd1Li1N3,2.84
Hf1La1O2S1,0.97
As1O2Pd1S1,1.09
N1O2Pd1Rb1,2.3200000000000003
Au1In1N2O1,1.75
Cr1N1O2Pd1,0.84
Mo1N1O2W1,0.6799999999999999
N1O2Rb1W1,0.0
Cs1F1Ir1O2,2.36
Cs1N3W1,2.89
B1Be1F1N1O1,1.54
As1F1N1O1Zr1,1.14
Cu1Fe1N1O2,1.27
F1K1N1O1Ta1,1.8499999999999999
F1Ni1O2Ta1,0.73
Fe1N3Sr1,2.6100000000000003
In1Mo1N3,1.23
N3Pt1Te1,2.15
F1K1O2Ru1,2.0300000000000002
B1O3Si1,1.9
N1O2Si1Sr1,2.98
F1Ga1O2Pt1,1.29
N1Na1O2Tl1,1.6
Ag1In1N3,2.0
Cu1Ge1N1O2,1.17
B1Li1N2O1,2.2800000000000002
Be1N3Sb1,1.9
Ge1N2O1Sn1,1.11
O3Te1V1,0.62
F1La1O2Ru1,1.44
Cd1Ga1O3,1.22
F1O2Te1Zr1,1.0899999999999999
Cd1K1N3,3.1100000000000003
Mg1N3Os1,1.6099999999999999
Ir1O2S1Ta1,1.04
N3Ni2,1.48
N3Nb1Re1,1.46
Hf1Na1O2S1,1.27
Ca1N2Na1O1,2.86
Be1F1N1O1Si1,1.75
N1O2Pd1W1,1.11
Mn1N1O2Te1,1.0
Co1Ir1N3,1.69
Cu1O2S1W1,1.3
Ge1O3Pd1,1.17
Bi1O3Rh1,1.11
Bi1Hf1N3,2.18
N1Ni1O2Pd1,1.83
Al1N1O2Sb1,1.27
Hf1N2O1Pd1,1.0
F1N1O1Pb1W1,1.3900000000000001
F1N1O1Rb1Tl1,1.9
Cd1F1Mo1N1O1,1.25
As1N3Ru1,1.8599999999999999
Na1O2S1Y1,1.1400000000000001
N3Sb1Y1,1.92
F1Ge1O2Rh1,1.14
B1N2O1Ta1,1.3199999999999998
Ba1O2Pb1S1,1.2000000000000002
N1O2Sn1V1,0.61
K1N2O1Sn1,2.48
La1O3V1,0.39
Ag1F1Hg1O2,1.3900000000000001
Li1N3Rh1,2.02
Cr1N2O1Sr1,3.14
Mg1N2O1Ru1,2.01
Fe1N2O1Sn1,1.1
N2O1Pt1Y1,1.9300000000000002
B1Fe1O3,1.71
In1N2Nb1O1,0.91
Au1F1O2V1,1.25
F1O2Pd1Sn1,0.9099999999999999
Be1F1O2Pt1,2.03
La1O3W1,0.8400000000000001
F1Fe1N1O1Pt1,1.63
Ca2N3,2.48
N3Rb1Y1,2.83
N1O2Pd1Rh1,1.79
Cs1N3Te1,3.1399999999999997
Cu1O2Rh1S1,1.12
F1Hf1Mn1N1O1,1.13
Ag1Li1N3,2.62
Ag1F1O2Ti1,0.85
Bi1Ni1O3,1.1400000000000001
Ga1N3Re1,1.5999999999999999
Be1O2Ru1S1,1.45
N2O1Rb1Rh1,2.02
As1N1O2Ti1,1.2
O2Rb1S1Ti1,2.14
F1N1Nb1O1Pd1,1.23
Au1N1Ni1O2,1.83
Mg1N1O2Y1,1.29
Ba1F1Nb1O2,1.32
F1N1O1Os1Y1,1.94
Al1Au1F1N1O1,1.9300000000000002
Cs1Cu1O2S1,3.08
N1O2Pt1Ru1,1.84
Cr1N1Na1O2,0.8300000000000001
Cu1N1O2Pb1,1.45
Cd1N3Tl1,2.42
Cd1Nb1O3,1.18
Ba1K1O3,1.26
Cu1Mn1N1O2,1.24
Ag1O2Pd1S1,1.3900000000000001
F1N1O1Ta1Te1,1.48
Ca1F1O2Si1,1.13
N2O1Os1Tl1,1.6099999999999999
Ca1F1Nb1O2,1.04
O2Os1S1Sb1,1.02
As1F1In1O2,0.8600000000000001
O3Pb1Te1,0.9099999999999999
Ba1O2Os1S1,3.54
Bi1Co1F1O2,0.68
Ga1O2S1Sn1,0.8300000000000001
Mo1N2O1Sb1,0.81
Mo1O2S1Tl1,1.01
B1F1O2Pb1,1.6199999999999999
Mn1N1O2Re1,1.06
Co2N1O2,1.16
Co1Cr1N2O1,0.9500000000000001
Ca1O2S1Sr1,1.6
Ca1N1O2Te1,1.48
N3Pd1Sc1,1.5899999999999999
Ba1F1Mn1O2,1.19
O2Ru2S1,1.36
Ca1N3V1,0.98
N1O2Si1Te1,2.04
Bi1O3Pt1,1.36
F1O2Sb1Zn1,0.8
O2Pt1Rb1S1,2.66
Cr1O2S1Ti1,0.8
Co1N3Ru1,1.37
B1Cu1F1N1O1,2.1799999999999997
F1Ir1Mn1N1O1,1.5
Ba1O2S1Sr1,1.6099999999999999
O3Sb1Ti1,0.99
Ba1Ga1N2O1,1.16
Cr1N3Y1,2.26
O2Re1Rh1S1,1.38
F1Fe1Mo1O2,1.17
F1Mn1N1O1Y1,1.4
F1O2Tl2,0.78
F1Hf1O2Zr1,1.05
Cu1O3Sc1,1.26
K1N2O1Y1,2.56
N1O2V1Y1,1.11
F1O2Pt1Ru1,1.5699999999999998
F1Ge1N1O1Os1,1.46
Fe1N2O1Zn1,1.48
Fe1O3Rb1,2.06
Cd1O3Sr1,1.3
Al1N3Tl1,3.14
Cu1O3Sb1,0.98
In1La1N3,1.6600000000000001
Be1N1Ni1O2,1.57
N3Sb1Te1,1.6600000000000001
In1K1O3,1.46
Au1N2O1Re1,1.51
F1Mo1N1O1Y1,1.37
Co1La1O2S1,1.42
F1N1O1Rb1Y1,2.15
F1N1O1Y1Zn1,1.27
In1N3Os1,1.51
Cr1O3Zn1,0.88
Al1Co1O2S1,1.42
Cd1O2Re1S1,1.7
Ge1Ir1N1O2,1.28
Ca1N3Pb1,2.1
Cs1N2O1Zn1,2.8
O3Ru1W1,1.22
Ge1O3Tl1,0.64
O3Zn1Zr1,0.75
Ir1O3Rb1,2.2600000000000002
Co1Fe1O3,0.95
Mn1N3Ti1,1.38
O3Pd1Re1,1.31
Hg1O3Re1,1.71
Ga1N2O1Zn1,2.1
B1O3V1,0.82
Co1F1N1O1Zr1,1.13
F1Li1N1O1Sb1,1.36
F1O2Sn1Tl1,0.58
Mo1N1Na1O2,0.7999999999999999
Bi1N2Nb1O1,0.9299999999999999
Au1Li1O3,1.92
N1Ni1O2Si1,1.28
F1Ga1Mo1O2,0.65
Au1F1O2Si1,1.7799999999999998
Cs1Cu1N1O2,2.04
In1Nb1O2S1,0.32
K1O3Rb1,1.95
Mo1N2O1Sr1,1.19
Ca1Cs1O3,1.48
