formula,target
K4Mn4O8,1.719883333333333
Cr3Ni1,0.0
As1Cs1Rb1,0.0
Si1Sn1,0.4112999999999998
Co8Ge12Li12O48,0.0
In1Sb1,0.0
Cd1Co1Mg6,0.0
Cu1Mg6Sb1,0.0
Hf1Mg6Y1,0.0
Mg6Ti1Zn1,0.0
Al1La1Mg6,0.0
Ca1Mg6Zr1,0.0
Mg14Mo1Sb1,0.0
Cr1Hf1Mg14,0.0
Cr1La1Mg14,0.0
Bi1K1Mg14,0.0
K1Mg14Sr1,0.0
Co1La1Mg14,0.0
Mg14Rb1Sn1,0.0
Mg14Ti1V1,0.0
Co1Hf1Mg14,0.0
Ba2C4,2.1132
Mg6Na1O8Y1,2.8937000000000004
Cd1Mg14O16Ti1,0.0
Mg14Ni1O16Sn1,0.0
Al1K1Mg14O16,2.00235
Mg30O32Si1Sn1,1.9429
Bi6Mg12,0.0
Bi6Sn2,0.0
Be12O48Sb8Si12,2.9288000000000003
Fe2O16W4,0.0
O8W3,1.432975
Ca2Cu9O13,0.0
Ca2O24P8W2,1.9165
O24P8W2Zn2,0.08329999999999993
Bi2Cu4O14Sr4,0.0
O28P8Ti6,0.014199999999999768
Ca2O6Sb1W1,1.5243999999999998
Ag4Ca2O8,0.48468
Ca1Cr2O5S2Sr3,1.4213999999999998
Mg12Si8,0.0
Ca8Mn8O80Sr24Ti24,0.0
Dy3Ga3Mn3,0.0
Ce12Se24,0.5703095238095237
Sn4Zr4,0.0
Mg2Sr4,0.0
Mg6Sb6,0.0
Bi8Mg4,0.0
Mg2Y2,0.0
B4C4Er2,0.0
Dy2Mn4O8,0.0
Hf1Mg6Na1,0.0
Mg4Mn4O10,0.0
Cr12Fe20La24O80Sm8,0.9913999999999996
Ca4S44Sn20,0.28719999999999946
B6Co3Sm4,0.0
Fe2O10S2,0.1002
B6Co3Er4,0.0
Cl6Li10O2,3.6165
I6Li1Rb2Ta1,0.0
Cl6Cu1Dy1Na2,1.5228
Cl6Cu1Er1Na2,1.5764999999999998
Cl6Ga1Hg1K2,0.0
Au1F6K2Sc1,1.5725
Au1F6K2Rh1,0.5952999999999999
Cl6K2Li1Ta1,0.0
Cl6K2Na1Ta1,0.0
Cu2O4Si1,0.09589999999999987
Co1Li5Mn2O8,0.43948421052631587
Co4Li4Mn2O12,0.8152999999999999
Mo4Na4O20Zn4,0.14850000000000002
Mn6Si6V4,0.0
Lu4S6,2.07882
Cl4Hg4N4,0.0
Ac1Ce3,0.0
Ba6Bi2,0.0
Ca6Dy2,0.0
Ce6Tm2,0.0
Co6Sn2,0.0
Au1Gd3,0.0
Cs1Eu1O3,0.0
Pu1S3,0.0
Au2Sn6,0.0
La1Sr3,0.0
O3Pt1Sr1,0.0
I2Na4O12,0.1876
F10Fe4O4,0.789
C5Eu1H9N2O8,0.0
Al12Li12,0.0
Co34Np4,0.0
F44Li4O2Th10,1.3030000000000002
Bi4Cu8O40S4Te4,0.09850000000000003
Ba8O24W4,0.3866000000000001
