formula,target
Ag2GeS3,0.0
Ag2GeSe3,0.0
Ag2HgI4,0.0
Ag2O,0.0
Ag2P2PbO7,1.0
Ag2PdO2,0.0
Ag2SnS3,0.0
Ag3AsO4,1.0
Ag3AsS3,0.0
Ag3AsSe3,0.0
Ag3SbS3,0.0
Ag5IO6,0.0
Ag7(SI)2,1.0
Ag7AsS6,0.0
Ag7NO11,1.0
Ag8GeS6,0.0
Ag8SnSe6,0.0
Ag9(PbO3)4,1.0
AgAsS2,0.0
AgAsSe2,0.0
AgBi(PS3)2,0.0
AgBi(PSe3)2,0.0
AgBiPbS3,0.0
AgBiPbSe3,0.0
AgBiSe2,0.0
AgBr,0.0
AgCl,0.0
AgF,0.0
AgGeO3,1.0
AgN3,0.0
AgP15,0.0
AgPd(IO3)3,0.0
AgPt3,1.0
AgS,0.0
AgSO4,0.0
AgSbS2,0.0
AgSbTe2,0.0
AgTe,0.0
Al(Ni10B7)2,1.0
Al(NiS2)2,1.0
Al0.01Cd0.99Sb0.01Te0.99,0.0
Al0.01Ga0.99P1,0.0
Al0.05Cd0.95Sb0.05Te0.95,0.0
Al0.15Ga0.85As1,0.0
Al0.1In0.9P1,0.0
Al0.2Ga0.8P1,0.0
Al0.2In0.8P1,0.0
Al0.35Ga0.65As1,0.0
Al0.3Ga0.7As1,0.0
Al0.3In0.7P1,0.0
Al0.45Cd0.55Sb0.45Te0.55,0.0
Al0.4Cd0.6Sb0.4Te0.6,0.0
Al0.4Ga0.6P1,0.0
Al0.5Ga0.5As1,0.0
Al0.6Ga0.4P1,0.0
Al0.75Ga0.25As1,0.0
Al0.7In0.3P1,0.0
Al0.8Ga0.2P1,0.0
Al0.99Cd0.01Sb0.99Te0.01,0.0
Al0.99Ga0.01P1,0.0
Al10V,1.0
Al13Ru4,1.0
Al2(CuSe2)3,1.0
Al21Pt8,1.0
Al2CoIr,1.0
Al2Cu,1.0
Al2FeNi,1.0
Al2Ru,1.0
Al2S3,0.0
Al2Se3,0.0
Al3Tc,1.0
Al4Cu2O7,1.0
Al6Fe,1.0
Al9Co2,1.0
Al9Ir2,1.0
Al9Rh2,1.0
AlAgO2,0.0
AlAgSe2,0.0
AlAgTe2,0.0
AlAs,1.0
AlB12,0.0
AlB2,1.0
AlBi,0.0
AlCoO3,1.0
AlCu7O12,1.0
AlCuS2,0.0
AlCuSe2,0.0
AlCuTe2,0.0
