formula,target
Ag(AuS)2,1
Ag0.5Ge1Pb1.75Se4,0
Ag2BiO3,1
Ag2GeS3,0
Ag2GeSe3,0
Ag2GeTe3,0
Ag2HgI4,0
Ag2Mo(I2O7)2,0
Ag2O,0
Ag2P2PbO7,1
Ag2PdO2,0
Ag2S,0
Ag2SnS3,0
Ag2SnSe3,0
Ag3AsO4,1
Ag3AsS3,0
Ag3AsSe3,0
Ag3Pd,1
Ag3RuO4,1
Ag5IO6,0
Ag7(SI)2,1
Ag7AsSe6,0
Ag7NO11,1
Ag8GeS6,0
Ag8SnSe6,0
Ag9(PbO3)4,1
AgAsS2,0
AgAsSe2,0
AgAu3,1
AgBi(PS3)2,0
AgBi(PSe3)2,0
AgBiPbS3,0
AgBiPbSe3,0
AgBiS2,0
AgBiSe2,0
AgBr,0
AgCNO,1
AgCl,0
AgI,0
AgN3,0
AgO,0
AgPd(IO3)3,0
AgPdO2,1
AgSO4,0
AgSbS2,0
AgSbSe2,0
AgSbTe2,0
AgTe2As,0
Al0.01Cd0.99Sb0.01Te0.99,0
Al0.01In0.99P1,0
Al0.15Ga0.85As1,0
Al0.1Cd0.9Sb0.1Te0.9,0
Al0.2Ga0.8P1,0
Al0.2In0.8P1,0
Al0.3In0.7P1,0
Al0.4Cd0.6Sb0.4Te0.6,0
Al0.4In0.6P1,0
Al0.5Ga0.5As1,0
Al0.5In0.5P1,0
Al0.6Ga0.4P1,0
Al0.6In0.4P1,0
Al0.7In0.3P1,0
Al0.99Cd0.01Sb0.99Te0.01,0
Al0.99In0.01P1,0
Al10V,1
Al13Ru4,1
Al2(CuSe2)3,1
Al2CoIr,1
Al2Cr2O7,1
Al2CrS4,1
Al2Cu,1
Al2FeNi,1
Al2S3,0
Al2Se3,0
Al2Te3,0
Al3Tc,1
Al4Cu9,1
Al5Rh2,1
Al6Fe,1
Al6Tc,1
Al7(CN)3,1
Al9Rh2,1
AlAgS2,0
AlAgSe2,0
AlAgTe2,0
AlAs,1
AlB12,0
AlB2,1
AlCoO3,1
AlCu3,1
AlCu7O12,1
AlCuS2,0
AlCuSe2,0
AlCuTe2,0
AlFe4(CuO4)3,1
AlIr,1
AlP,0
AlSb,0
AlSn,1
AlV(TeO4)2,0
As2O3,0
As2Rh,0
As2Ru,0
As2S3,0
As2S5,0
As2Se3,0
AsAu3,1
AsBr3,0
AsOsS,0
AsP,0
AsPPd,0
AsPRu,0
AsRuS,0
AsSeI,0
AuBrO2,1
B2Mo(PbO2)6,0
B2O3,0
B2Se2O7,0
B3H2Pb2O7.5,0
B4H2Pb6O13,0
B4W,1
B6As,0
B6P,0
BAs,0
BMo,1
BPb6BrO7,0
BPb7Br3O7,0
BRh2,1
BSb,0
BSbPbS4,0
BSe2Cl,1
BTe2As,1
Ba(AsPd)2,1
Ba(AsRh)2,1
Ba(FeS2)2,1
Ba(GaSe2)2,0
Ba(InS2)2,0
Ba(NiP2)2,1
Ba(PdO2)2,1
Ba(SnO2)4,1
Ba(ZnAs)2,0
Ba12In4S19,0
Ba14Ir8(PdO11)3,1
Ba14Na8CaN6,1
Ba23Ga8(SbS19)2,0
Ba2B4H2O9,0
Ba2B6H4O13,0
Ba2B6O11,0
Ba2CaOsO6,1
Ba2CaReO6,1
Ba2Cd(BO2)6,0
Ba2Ce2O5,1
Ba2CeInTe5,0
Ba2CuWO6,1
Ba2DyGaTe5,0
Ba2DyInSe5,0
Ba2DyInTe5,0
Ba2ErGaSe5,0
Ba2ErGaTe5,0
Ba2FeMoO6,1
Ba2FeReO6,1
Ba2Ga8GeS16,0
Ba2GaAsSe5,0
Ba2GaBiS5,0
Ba2GaBiTe5,0
Ba2GaS4,0
Ba2GaSbSe5,0
Ba2GaSbTe5,0
Ba2GdGaSe5,0
Ba2GdGaTe5,0
Ba2GdInSe5,0
Ba2GdInTe5,0
Ba2In2Se5,0
Ba2NaCu3S5,0
Ba2NdGaS5,0
Ba2NdGaSe5,0
Ba2NdInSe5,0
Ba2NdInTe5,0
Ba2ReNiO6,1
Ba2Sb7HO14,0
Ba2ScIrO6,1
Ba2ScTaO6,0
Ba2SmCu3O7,1
Ba2SmGaSe5,0
Ba2SmGaTe5,0
Ba2SmInSe5,0
Ba2SmTaO6,0
